views,likes,dislikes,comment_count
389506,3347,84,131
4970,13,1,1
53126,5757,33,435
15353,1239,15,83
17899,1508,29,160
483212,26752,435,1358
476488,34296,157,1410
18525,1124,4,59
1048329,34097,1692,10445
61690,4483,377,957
25945,403,5,123
479061,13671,592,828
645283,24187,1285,3494
138548,6762,538,1151
80851,9806,55,614
3155840,167396,4394,15158
680277,36188,576,1030
9663,665,8,63
1820,2,0,1
169977,6152,150,315
2377193,65290,8777,9354
639095,19158,222,1308
1336848,25355,8678,6521
895210,20325,936,6444
485303,4389,164,499
2131855,11574,6079,3601
70025,4500,115,544
3658261,104137,2049,7122
3699,19,3,1
1549485,38632,2225,1806
2031003,51470,2744,10669
4078,10,0,0
102271,5099,80,387
267631,4384,123,312
2521580,166527,1006,8880
79915,4003,35,96
2259733,102055,1159,5927
139225,5699,350,956
3762393,44018,46789,12592
110590,104,5,10
786437,43223,649,2504
12953,5,2,4
999,3,1,1
412286,23916,220,1791
152485,473,199,92
92483,4731,50,302
6383,227,17,35
36905,1344,16,138
3705,9,0,1
65019,2104,94,543
1501028,35634,537,3971
352336,21982,223,1082
109624,6349,76,4109
766050,8985,186,475
6044,462,2,31
14609,89,5,36
1447333,177927,1997,9725
302837,11337,825,2660
35451,125,16,40
5218,42,2,13
42451,399,114,63
55910,213,150,118
5839,427,14,28
2665,11,0,0
370461,27945,588,2235
20541,10,103,16
39799,290,222,0
15476,34,1,10
2087,4,0,0
1533488,168268,738,9395
166097,700,347,557
29723,2083,8,227
631000,30664,536,1806
27408,2993,87,516
90268,2215,91,94
77763,4640,42,483
1014163,23095,1256,2919
6109402,151250,11508,19820
42658,2120,25,136
149257,178,26,102
451675,7014,579,1833
874883,18686,711,844
1038365,22594,2798,3142
877102,15480,2421,7843
179948,7725,105,1007
122054,7081,103,893
2564903,96321,7972,22149
215541,12465,46,537
5468928,247884,5025,14903
48037,2167,44,401
141492,2025,70,292
152001,9020,244,360
2358,17,1,1
547362,10776,797,2486
71707,4739,93,913
5315471,187303,7278,9990
441712,12162,482,6058
1694708,43997,6027,3608
11887,5,0,0
46025,2106,17,167
459969,16399,822,1226
538546,19822,245,6479
913268,16729,1386,2988
1136686,12260,3978,6087
1145941,15400,3484,3313
578128,5704,225,777
771035,84031,474,5081
327936,11643,584,1305
1257634,6971,1342,1230
353570,20145,488,977
582747,26750,663,1604
339761,7031,1031,1136
1056136,8709,509,4358
301265,21174,270,1279
60509,843,29,201
14476491,332269,6789,42047
108339,663,427,801
123251,3601,149,400
372127,17272,106,922
638074,32479,772,1865
128287,5310,490,1624
455289,14025,441,2340
451973,16364,82,1324
54002,1175,29,89
172146,2840,254,498
29254,114,156,138
2364742,49833,2782,5252
1609627,22942,1590,2314
251683,20617,137,2526
5617078,328517,7469,92222
43667,2408,66,273
169239,5912,113,742
1967661,107403,1159,9359
1587706,88437,1367,7907
90054,3587,124,237
430457,20658,434,2041
32639,2190,38,201
1326266,12282,426,1390
15058,0,0,0
2206768,24283,756,3619
33620,748,21,125
21194,413,14,69
224651,10504,300,1586
999867,78088,690,12551
70098,513,53,478
118227,3598,165,362
78979,4167,213,514
21426,162,26,137
60079,859,22,59
119497,336,99,72
100504,3058,448,3426
7388662,607099,11887,37571
144177,10237,60,799
129902,6801,53,323
24248,256,352,600
191764,1755,195,788
79519,1190,513,0
82596,1112,193,320
16456,299,44,40
532620,4474,389,724
134020,6111,209,331
29769,192,40,93
605083,19737,756,2649
1927025,31492,1550,2680
240895,16218,540,3614
294255,2596,1543,1547
111349,662,72,611
9454,267,36,43
26230,962,37,102
47078714,1763393,78228,101453
2034428,90347,954,9266
2823869,14873,902,2625
321451,10630,507,504
500570,36032,576,4599
2152085,144916,3012,10783
78860,3449,172,508
491468,15484,378,848
3460999,161691,1779,5019
13987067,137904,12199,25189
9964832,196513,4589,33718
105115,5923,37,477
424109,8718,441,472
1864545,20105,2247,4107
682291,48750,1635,3280
2810983,93993,3186,12318
324167,27641,472,2241
349260,6132,728,512
2043102,36153,878,5527
180713,9225,352,1180
1963898,106397,2898,9613
698200,82215,311,3813
9294823,530259,16331,57820
2943211,90727,17000,21891
2197,0,2,0
128475,619,209,168
1675392,16239,746,1946
108294,326,6,17
1612283,15930,1567,1515
345819,13456,779,1932
4328193,14934,390,2670
391853,11765,158,523
11217517,216489,8821,11975
83832,1185,123,137
71637,6306,16,626
1137271,44392,682,3949
1000754,63603,810,2884
80663,443,56,0
1021443,25927,805,4476
165353,15688,172,1554
789872,8909,633,2917
65746,1570,72,49
442977,25056,255,1160
1043202,42380,768,5825
654025,5741,452,569
1928537,120993,1142,8370
946431,45383,406,1420
145895,4236,161,242
6197393,476724,4853,23008
188824,10698,145,535
933039,37171,578,1706
129828,777,94,293
11362593,311331,6888,13985
355788,15504,149,872
482648,21635,234,730
655350,7846,2634,2010
7098772,1021297,4766,85460
831425,64705,1480,2825
61359,716,31,81
666698,41693,697,2692
56759,3023,55,332
397918,2031,832,1611
566430,33136,608,2093
219662,13280,100,434
2811422,133911,1966,4617
605186,28180,1241,5162
115219,1835,244,261
65758,4691,418,1033
1401048,67572,648,67166
324083,15832,595,1465
977204,172081,516,7421
74094,3467,191,123
346110,11014,239,1071
138563,7125,83,725
889168,36219,895,1967
468840,14974,1009,2361
18642,1343,18,88
552011,28626,482,1405
407642,3394,91,130
1182553,45119,850,6332
632967,40078,189,1511
5224,13,1,1
55241,5892,33,441
102733,11201,63,729
21439,1605,30,163
27757,409,5,131
24160,1418,8,62
507987,14112,626,847
663450,24553,1310,3536
146752,6988,543,1167
756414,37367,625,1042
3489592,172746,4601,15460
1088828,34989,1773,10715
721459,36683,740,1815
12036,752,9,63
665452,19849,227,1372
2382,3,0,1
2410620,65722,8897,9417
1353044,25592,8782,6600
914173,20515,946,6490
71610,4571,119,545
2193283,11729,6199,3655
3798127,44277,47469,12654
7978,219,2,12
3729425,105253,2077,7210
1581796,39141,2248,1813
2098612,52336,2839,10848
438025,24398,225,1845
13659,7,2,5
278899,4513,126,314
105270,5186,83,387
2597902,169725,1034,9046
4351,10,0,0
83038,4116,35,103
2408682,105248,1205,5987
141741,5761,352,961
822101,43999,660,2547
1032,3,1,1
371401,22490,230,1137
95520,4816,51,313
153341,477,200,92
7840,253,17,36
38775,1373,16,140
3896,9,0,1
1531538,36000,546,4115
66021,2136,94,542
792184,9174,189,486
6553,477,2,32
1508950,181682,2062,9854
14657,89,5,36
114923,6490,78,4216
643737,31028,536,1827
36414,125,16,40
5963,47,2,13
5670852,262497,3453,16321
2484089,150565,3873,10683
852717,27913,584,2494
212414,846,266,1029
183935,7939,113,1001
680569,13802,458,1351
570641,6745,169,1225
114917,8946,112,677
160530,9556,184,840
290800,20545,282,3714
850117,36674,783,4596
1002131,16443,598,811
240166,7490,131,735
59462,3962,26,246
734594,40170,397,2182
1819783,17552,6131,7955
1716171,144873,1039,8033
1053325,9973,499,1514
308230,21947,397,876
355773,18468,1078,3743
1627849,20223,4632,4416
522256,14312,1062,1553
76859,4895,164,718
907902,37539,1589,1603
204520,17520,604,2029
270142,12507,114,425
522265,25431,802,1171
496742,87485,331,6269
679202,5867,242,1748
1742272,8664,2276,1793
210815,5231,73,728
508727,24809,399,1432
48804,5758,51,276
784926,31510,1017,1972
130189,2511,97,214
534109,20814,166,1144
54392,470,19,44
191326,3067,287,558
157759,685,767,1247
463642,8361,1286,1471
38219,6367,53,2256
34719,2280,40,192
84428,557,53,363
183369,11717,92,548
1243269,9592,620,4811
49472,430,155,210
47263,768,30,155
92364,3589,130,392
52869,121,10,165
17613871,369518,7892,45240
7576,51,34,108
576454,16228,551,2696
682599,19487,120,1521
721451,34678,862,1929
159746,19463,246,942
362659,26534,186,3449
56402,972,35,170
243500,7616,162,903
114518,1721,43,141
3346,48,23,53
193082,2387,35,163
173531,5440,336,730
129118,4341,171,273
1902537,25343,1904,2708
115921,7577,160,1026
2682780,54796,3241,6194
1994585,101586,1655,9332
34207,0,0,0
5979360,338607,7953,95327
122161,2149,23,62
2112730,112345,1262,9780
78582,547,58,488
594881,23892,558,2438
21565,168,34,266
10720,10,6,42
36578,1221,45,128
1902516,15189,548,1903
48331,2765,49,270
3892,35,14,91
7432,24,5,5
93088,1232,29,86
134077,358,123,84
27225,1966,47,374
2375214,25043,805,3690
241456,10950,335,1616
1123700,83670,754,13373
108845,3131,477,3530
91100,1174,200,323
209470,11478,100,823
178748,8412,59,364
9044077,642003,12809,38703
23771,175,28,149
150539,6657,221,361
137551,3892,209,365
576496,4730,399,771
33888,199,41,105
485883,4464,409,2002
651621,20574,778,2696
249348,16665,541,3694
330601,10804,510,515
24785,260,353,710
81260,1212,516,0
2112938,92358,1005,9762
3138088,16297,1003,2706
56843038,1904852,87444,108084
550005,37198,618,4872
2351925,149845,3147,11037
4106304,171137,1924,5239
508958,15857,384,822
296404,2605,1550,1560
83588,3533,182,517
465986,9232,468,480
42737,236,23,18
2016029,21062,2319,4200
15104666,143947,12709,25593
10353797,201223,4787,34614
723678,49621,1672,3355
335646,28360,479,2387
4452,140,10,13
356859,6231,737,516
820427,89302,337,4107
137792,632,211,170
1932429,17001,1701,1700
2102153,36582,891,5592
113999,6038,39,402
403292,8650,397,1728
10530920,555555,17245,59723
127812,338,6,18
2275359,111392,3145,10169
3244243,95558,17820,22817
93741,1233,127,143
355437,13722,800,1955
95679,500,63,0
1220147,69503,897,3193
4384273,15348,400,2706
1064495,26861,831,4663
1165497,45068,692,3968
77856,6529,20,654
816740,9052,649,3038
176140,15955,178,1586
471521,26036,270,1151
2447,0,3,1
216658,11310,159,554
1134684,49928,451,1519
160971,4436,175,242
1046154,39200,629,1775
683364,5874,458,576
396378,16263,169,911
132164,779,94,316
1968605,122531,1155,8448
592238,33812,622,2108
11907002,320679,7145,14357
7475081,1035003,4901,86912
67078,778,33,84
69795,1629,75,50
514888,22136,244,771
680306,7994,2662,1421
451381,3110,14575,3095
913756,67288,1561,2925
68625,3269,60,376
402199,2050,838,1643
3483577,148734,2257,4945
22607,1472,22,91
128002,1939,253,266
681439,29225,1356,5366
1024814,174637,534,7475
156243,7399,92,761
1417912,67856,653,67310
360539,16470,640,1515
612279,29873,520,1458
373105,11555,264,1097
702208,42577,723,2624
795683,44085,236,1604
909177,36636,902,1980
443412,3563,100,147
1249486,46508,869,6511
5464,13,1,2
56969,5991,33,449
3821846,177700,4842,15815
129071,12681,83,789
76536,3536,199,123
474858,15051,1034,2364
23987,1669,33,169
29188,411,5,132
2433987,65991,9011,9450
35511,2016,11,69
930403,20658,970,6544
14265,832,11,70
828587,38326,654,1088
968868,32181,1279,7720
676692,24794,1326,3567
2227708,11817,6285,3769
539987,14532,650,881
1365087,25811,8876,6604
736276,36904,748,1829
2885,3,0,2
3794124,106105,2103,7663
1607810,39699,2268,1847
852543,44619,674,2609
3083469,193377,1218,10440
1980168,77373,1955,9955
1013330,29712,1320,3500
8951919,360340,6503,24248
1501756,78351,1897,15495
589827,11839,1815,4413
684778,62969,1492,6495
349459,9015,430,2220
6119211,271964,9496,20075
259918,9228,308,967
619503,27379,823,1479
1382432,16481,916,2497
1134859,21876,391,1067
630362,34793,358,1938
104510,2182,273,365
151739,8015,104,1774
1163659,33468,782,3102
1709054,106755,1093,6894
402878,1966,848,2087
1273343,32935,1209,5223
1586719,43567,927,5865
605722,54920,633,3609
245610,9004,124,427
309852,11348,357,1313
2437554,70432,1172,6796
89763,3217,342,543
295351,29424,293,3268
143128,11259,185,618
338500,7047,86,321
33892,1603,239,397
594981,7408,770,3869
303343,14000,286,1157
707164,11709,1044,3676
348854,12055,93,808
196552,12249,209,911
81878,1302,29,144
269447,9814,152,1152
93664,8839,198,1378
42513,854,7,120
780009,42232,1063,3004
42910,1976,156,2903
833312,9624,245,1586
153898,7551,1028,1904
431883,40912,1134,2174
199355,10175,122,970
41474,1152,17,86
126981,336,29,335
399511,24848,385,4168
1317168,49163,1145,5796
329176,8905,175,908
98851,8625,39,752
710660,33091,739,1099
14071,209,18,30
84038,823,340,486
1032352,122170,555,7563
131771,1557,41,117
19261,1603,8,296
571588,38843,1342,3181
1042458,4398,185,450
87397,3617,29,237
545535,29140,321,1663
1624478,6674,1567,577
2132690,163039,1196,9133
68936,1728,146,751
496264,22990,1409,4619
401701,28206,1310,3414
97414,3275,27,251
126015,6562,253,925
1154618,10487,528,1647
160012,0,0,1722
58677,2972,19,206
99456,4131,76,261
1130630,42018,1782,1744
153513,2930,121,223
452087,19249,223,1944
973134,7869,336,2441
1803225,21804,4937,4723
73815,7616,79,354
165099,694,817,1282
60404,8400,88,2888
571905,15124,1143,1631
1857727,9105,2408,1897
66181,1146,13,210
612044,26363,454,1484
866967,33235,1112,2105
58168,190,275,227
583305,21749,182,1214
112466,7227,76,288
118094,16471,66,1283
747879,35707,883,1979
521200,8936,1366,1567
122831,3962,147,478
62982,905,34,180
230292,2968,56,194
361370,15073,155,525
1314979,9837,651,4413
63733,1022,43,178
792283,20927,129,1599
178462,20997,287,990
277186,8207,168,924
19999878,395711,8694,46761
402651,28693,203,3671
609752,16785,571,2782
18438,241,148,535
37844,1374,77,793
227316,6069,419,831
37705,961,51,228
128996,8203,171,1062
137347,4429,174,272
1984712,26021,1965,2811
139847,2225,25,65
638581,24510,580,2508
160591,2063,121,242
2857743,57173,3359,6605
2142476,106008,1722,9762
36137,0,0,0
6176066,344502,8172,97131
2167780,114202,1300,9880
1095,8,2,13
5208,54,27,56
112694,1432,34,99
2132668,16577,596,2024
2869,2,2,0
15117,165,4,28
27302,195,40,290
53042,2953,51,271
2464654,25590,825,3725
38712,1286,45,137
81305,563,58,524
249099,11180,342,1628
1206659,86499,785,13983
11810,12,7,44
253356,12149,126,852
196081,8953,62,357
29607,2055,50,369
8284,27,7,6
11342795,683954,13904,40039
82123,258,98,107
24158,177,28,151
145499,4040,216,385
342587,34686,250,4222
1480,5,0,1
15203,399,13,80
159957,6946,234,321
341472,11032,512,517
694533,21205,788,2809
257195,17097,543,3795
24996,261,353,692
8448,57,18,20
81909,1217,519,0
2187692,93920,1034,9928
68997838,2048049,96281,115819
36717,204,41,108
3241257,16673,1033,2712
3391,151,1,20
592731,38272,663,4997
54522,248,24,18
5191299,184880,2143,5388
525796,16273,392,837
785288,7038,594,2864
297714,2610,1553,1561
85898,3590,185,544
345600,28893,490,2428
4736,143,11,14
2575435,154170,3283,11223
2367,55,1,4
515929,9790,500,470
10595011,203961,4871,35108
751890,50672,1696,3461
362572,6295,752,519
932966,95080,361,4270
2200529,17822,1819,1783
434799,9087,422,1880
118159,6108,40,398
2141930,36844,909,5640
3586390,100576,18690,23563
141897,343,6,21
11825470,575900,18051,61498
141782,645,216,170
363154,13957,812,1988
1456715,75745,1012,3485
4428937,15617,411,2740
1105611,27738,854,4830
239773,11786,169,605
836305,9164,664,3133
1185542,45596,695,3993
97795,1271,128,146
113980,571,71,0
1360509,54560,519,1579
516353,27621,285,1208
5584,38,2,10
173742,4598,182,258
83207,6725,25,695
12382809,328876,7238,14836
436629,16959,185,907
617406,34338,637,2154
702556,5960,463,589
700476,8114,2682,1410
2005522,123785,1169,8524
4600718,167704,2623,5290
133758,781,94,308
3765990,116997,4148,14779
350853,20974,339,1064
296440,9567,748,3243
1750448,41770,2502,4942
184579,2565,84,242
1481114,87125,3020,9135
687321,21479,2345,0
10311506,388862,7644,27036
588908,16422,1238,1636
1713057,85196,2339,17322
636464,17862,777,4695
521956,13084,683,1393
133924,3251,47,441
235270,3110,623,627
950854,35257,1222,1678
1165229,57834,729,3040
8464537,327501,12297,24010
1558898,17640,1173,2935
77288,2176,464,742
122586,3353,485,4155
2126764,117804,1421,7825
1257735,35124,833,3314
816847,61459,822,4099
151567,4459,629,686
1556203,36243,1570,5692
454203,2218,1016,1664
1861361,47240,1156,5700
197420,14144,249,716
456992,14287,513,1593
350159,11143,173,493
81706,1677,32,158
752064,8837,974,4213
145093,11120,495,1610
1484851,6093,304,601
208376,8646,1464,2281
2717114,73896,1335,7586
346530,32631,375,3550
461918,14478,135,956
434617,8540,335,1085
100921,1519,53,168
1017736,18601,658,2093
476412,8543,147,438
966474,45634,1183,3087
376081,16323,338,1177
218417,13285,244,997
276578,12015,196,1141
694652,54674,1848,2726
289999,10239,173,1213
179997,1401,113,133
161587,548,53,579
945493,10397,287,1727
152289,5828,46,437
1807642,7313,1602,666
156600,1747,43,133
1190081,10587,537,749
117455,9627,50,791
430719,26033,399,4318
351726,9308,185,1009
1409442,51315,1201,5699
76830,1822,172,815
801356,35347,786,1119
1281845,132100,649,7944
141179,3803,39,266
822215,40240,461,2287
637028,41968,1457,3344
73194,3342,24,213
2380130,172520,1268,9903
446986,29789,1424,3357
125762,4731,81,289
142155,6971,268,1003
88992,884,376,566
525658,23918,1469,4860
49280,373,31,58
1214739,43573,1828,1614
506084,20571,249,1953
72493,9593,93,3428
149328,8272,106,389
1112801,8863,376,2111
1921050,22530,5069,5172
164325,3036,122,131
595693,15630,1176,1694
179448,0,0,1847
21636,1735,8,301
139228,17143,89,1319
80252,8019,87,385
687107,27235,490,1516
1902473,9294,2432,1913
938195,34721,1154,2203
604117,22195,184,1228
138587,4154,157,543
72271,1222,15,226
20796,256,164,601
767834,36411,902,1990
558010,9190,1415,1014
386371,15686,162,532
2078,42,5,7
269908,6504,460,977
166252,695,817,1231
242805,3236,62,201
1368380,10006,695,4472
852594,21592,133,1636
75396,966,38,157
666530,24859,590,2546
295200,8544,172,1032
70803,1062,47,188
186020,21524,300,997
440657,30270,224,3693
625761,17072,581,2803
60216,192,277,228
38653,1391,82,800
22118673,410051,9540,45689
143780,4499,177,275
28763,197,41,308
2986642,58567,3466,6617
132403,8395,172,1062
42024,1037,55,248
2242220,109074,1770,9592
2021002,26338,1987,2814
2271673,116212,1337,10004
36579,0,0,0
17164,47,1,1
1638,11,2,14
3409,2,2,0
6371227,350739,8363,98789
146487,2270,25,65
167756,2095,128,252
2283526,17550,637,1919
5708,55,27,58
8523,27,8,85
56071,3074,51,273
12324,15,7,47
286290,12662,142,865
123513,1529,37,118
254432,11319,348,1632
2532525,25959,841,3780
85102,576,58,552
1268825,88497,811,14410
40354,1327,47,143
20201,213,5,31
31636,2108,290,631
210712,9581,65,384
367227,35324,268,4265
137410,369,124,88
1543,6,0,1
13664373,718368,14971,41325
5997,16,0,4
24462,179,28,151
4387,6,0,0
15787,410,13,81
154520,4201,220,390
166842,7164,236,335
80605857,2173715,104121,122511
12787,337,13,105
262545,17333,548,3881
25095,262,354,685
729853,21692,794,2889
8616,60,18,20
82538,1229,522,0
2240071,94952,1054,9978
911626,8268,704,3404
38945,207,41,110
543574,16706,401,858
3318492,16937,1067,2746
6231832,196595,2330,5582
3503,153,1,20
626564,39140,696,5131
347721,11150,518,523
4143,22,0,4
88021,3642,187,555
2761806,157088,3388,11377
4995,150,11,15
558102,10211,536,490
298442,2616,1555,1477
3930664,104641,19448,24078
49914,2079,22,317
57285,255,24,20
768097,51180,1707,3423
10775416,205630,4927,35422
2175978,37009,915,5657
1031803,99376,381,4336
2374145,18613,1907,1818
350586,29096,493,2449
466774,9526,456,2030
120919,6154,41,401
1202878,46101,702,4034
4465685,15882,417,2758
367973,6356,761,527
149005,351,6,21
12969561,591776,18790,63191
1145464,28690,887,5083
145442,653,218,168
1662663,80468,1090,3814
474712,17620,202,922
